CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 457.824219 1764644213.1455
MEM 525.121094 1764644213.2550
MEM 437.425781 1764644213.3635
MEM 464.605469 1764644213.4725
MEM 440.808594 1764644213.5810
MEM 459.859375 1764644213.6902
MEM 482.308594 1764644213.7992
MEM 387.531250 1764644213.9082
MEM 445.285156 1764644214.0165
MEM 494.921875 1764644214.1255
MEM 442.035156 1764644214.2337
MEM 432.535156 1764644214.3432
MEM 453.804688 1764644214.4512
MEM 463.843750 1764644214.5602
MEM 365.769531 1764644214.6684
MEM 431.238281 1764644214.7767
MEM 494.582031 1764644214.8852
MEM 418.953125 1764644214.9939
MEM 434.859375 1764644215.1029
MEM 446.949219 1764644215.2125
MEM 462.863281 1764644215.3205
MEM 416.628906 1764644215.4294
MEM 497.878906 1764644215.5385
MEM 520.277344 1764644215.6475
MEM 478.816406 1764644215.7557
MEM 471.238281 1764644215.8643
MEM 478.707031 1764644215.9738
MEM 498.132812 1764644216.0824
MEM 509.027344 1764644216.1913
MEM 392.796875 1764644216.3013
MEM 489.433594 1764644216.4094
MEM 492.472656 1764644216.5185
MEM 455.003906 1764644216.6271
MEM 454.425781 1764644216.7359
MEM 474.253906 1764644216.8449
MEM 489.613281 1764644216.9546
MEM 383.835938 1764644217.0626
MEM 449.367188 1764644217.1719
MEM 504.679688 1764644217.2798
MEM 547.187500 1764644217.3888
MEM 562.078125 1764644217.4978
MEM 504.667969 1764644217.6074
MEM 513.980469 1764644217.7164
MEM 532.203125 1764644217.8254
MEM 512.230469 1764644217.9337
MEM 512.230469 1764644218.0427
MEM 512.230469 1764644218.1531
MEM 512.230469 1764644218.2638
MEM 512.230469 1764644218.3705
MEM 530.734375 1764644218.4786
MEM 532.542969 1764644218.5880
MEM 432.835938 1764644218.6970
MEM 511.992188 1764644218.8057
MEM 565.558594 1764644218.9161
MEM 497.062500 1764644219.0251
MEM 499.425781 1764644219.1335
MEM 520.964844 1764644219.2432
MEM 295.960938 1764644219.3537
MEM 297.191406 1764644219.4628
MEM 279.539062 1764644219.5716
MEM 280.511719 1764644219.6806
MEM 283.464844 1764644219.7901
MEM 282.375000 1764644219.8990
MEM 292.824219 1764644220.0085
MEM 301.335938 1764644220.1173
